DateID,Day,DayOfWeekNo,DayOfWeek,DayOfYear,WeekNo,MonthNo,Month,QtrNo,Quarter,Year,Mon
20461020,20,7,Saturday,293,42,10,October,4,Q4,2046,Oct
20471013,13,1,Sunday,286,42,10,October,4,Q4,2047,Oct
20471014,14,2,Monday,287,42,10,October,4,Q4,2047,Oct
20471015,15,3,Tuesday,288,42,10,October,4,Q4,2047,Oct
20471016,16,4,Wednesday,289,42,10,October,4,Q4,2047,Oct
20471017,17,5,Thursday,290,42,10,October,4,Q4,2047,Oct
20471018,18,6,Friday,291,42,10,October,4,Q4,2047,Oct
20471019,19,7,Saturday,292,42,10,October,4,Q4,2047,Oct
20481011,11,1,Sunday,285,42,10,October,4,Q4,2048,Oct
20481012,12,2,Monday,286,42,10,October,4,Q4,2048,Oct
20481013,13,3,Tuesday,287,42,10,October,4,Q4,2048,Oct
20481014,14,4,Wednesday,288,42,10,October,4,Q4,2048,Oct
20481015,15,5,Thursday,289,42,10,October,4,Q4,2048,Oct
20481016,16,6,Friday,290,42,10,October,4,Q4,2048,Oct
20481017,17,7,Saturday,291,42,10,October,4,Q4,2048,Oct
20491010,10,1,Sunday,283,42,10,October,4,Q4,2049,Oct
20491011,11,2,Monday,284,42,10,October,4,Q4,2049,Oct
20491012,12,3,Tuesday,285,42,10,October,4,Q4,2049,Oct
20491013,13,4,Wednesday,286,42,10,October,4,Q4,2049,Oct
20491014,14,5,Thursday,287,42,10,October,4,Q4,2049,Oct
20491015,15,6,Friday,288,42,10,October,4,Q4,2049,Oct
20491016,16,7,Saturday,289,42,10,October,4,Q4,2049,Oct
20061022,22,1,Sunday,295,43,10,October,4,Q4,2006,Oct
20061023,23,2,Monday,296,43,10,October,4,Q4,2006,Oct
20061024,24,3,Tuesday,297,43,10,October,4,Q4,2006,Oct
20061025,25,4,Wednesday,298,43,10,October,4,Q4,2006,Oct
20061026,26,5,Thursday,299,43,10,October,4,Q4,2006,Oct
20061027,27,6,Friday,300,43,10,October,4,Q4,2006,Oct
20061028,28,7,Saturday,301,43,10,October,4,Q4,2006,Oct
20071021,21,1,Sunday,294,43,10,October,4,Q4,2007,Oct
20071022,22,2,Monday,295,43,10,October,4,Q4,2007,Oct
20071023,23,3,Tuesday,296,43,10,October,4,Q4,2007,Oct
20071024,24,4,Wednesday,297,43,10,October,4,Q4,2007,Oct
20071025,25,5,Thursday,298,43,10,October,4,Q4,2007,Oct
20071026,26,6,Friday,299,43,10,October,4,Q4,2007,Oct
20071027,27,7,Saturday,300,43,10,October,4,Q4,2007,Oct
20081019,19,1,Sunday,293,43,10,October,4,Q4,2008,Oct
20081020,20,2,Monday,294,43,10,October,4,Q4,2008,Oct
20081021,21,3,Tuesday,295,43,10,October,4,Q4,2008,Oct
20081022,22,4,Wednesday,296,43,10,October,4,Q4,2008,Oct
20081023,23,5,Thursday,297,43,10,October,4,Q4,2008,Oct
20081024,24,6,Friday,298,43,10,October,4,Q4,2008,Oct
20081025,25,7,Saturday,299,43,10,October,4,Q4,2008,Oct
20091018,18,1,Sunday,291,43,10,October,4,Q4,2009,Oct
20091019,19,2,Monday,292,43,10,October,4,Q4,2009,Oct
20091020,20,3,Tuesday,293,43,10,October,4,Q4,2009,Oct
20091021,21,4,Wednesday,294,43,10,October,4,Q4,2009,Oct
20091022,22,5,Thursday,295,43,10,October,4,Q4,2009,Oct
20091023,23,6,Friday,296,43,10,October,4,Q4,2009,Oct
20091024,24,7,Saturday,297,43,10,October,4,Q4,2009,Oct
20101017,17,1,Sunday,290,43,10,October,4,Q4,2010,Oct
20101018,18,2,Monday,291,43,10,October,4,Q4,2010,Oct
20101019,19,3,Tuesday,292,43,10,October,4,Q4,2010,Oct
20101020,20,4,Wednesday,293,43,10,October,4,Q4,2010,Oct
20101021,21,5,Thursday,294,43,10,October,4,Q4,2010,Oct
20101022,22,6,Friday,295,43,10,October,4,Q4,2010,Oct
20101023,23,7,Saturday,296,43,10,October,4,Q4,2010,Oct
20111016,16,1,Sunday,289,43,10,October,4,Q4,2011,Oct
20111017,17,2,Monday,290,43,10,October,4,Q4,2011,Oct
20111018,18,3,Tuesday,291,43,10,October,4,Q4,2011,Oct
20111019,19,4,Wednesday,292,43,10,October,4,Q4,2011,Oct
20111020,20,5,Thursday,293,43,10,October,4,Q4,2011,Oct
20111021,21,6,Friday,294,43,10,October,4,Q4,2011,Oct
20111022,22,7,Saturday,295,43,10,October,4,Q4,2011,Oct
20121021,21,1,Sunday,295,43,10,October,4,Q4,2012,Oct
20121022,22,2,Monday,296,43,10,October,4,Q4,2012,Oct
20121023,23,3,Tuesday,297,43,10,October,4,Q4,2012,Oct
20121024,24,4,Wednesday,298,43,10,October,4,Q4,2012,Oct
20121025,25,5,Thursday,299,43,10,October,4,Q4,2012,Oct
20121026,26,6,Friday,300,43,10,October,4,Q4,2012,Oct
20121027,27,7,Saturday,301,43,10,October,4,Q4,2012,Oct
20131020,20,1,Sunday,293,43,10,October,4,Q4,2013,Oct
20131021,21,2,Monday,294,43,10,October,4,Q4,2013,Oct
20131022,22,3,Tuesday,295,43,10,October,4,Q4,2013,Oct
20131023,23,4,Wednesday,296,43,10,October,4,Q4,2013,Oct
20131024,24,5,Thursday,297,43,10,October,4,Q4,2013,Oct
20131025,25,6,Friday,298,43,10,October,4,Q4,2013,Oct
20131026,26,7,Saturday,299,43,10,October,4,Q4,2013,Oct
20141019,19,1,Sunday,292,43,10,October,4,Q4,2014,Oct
20141020,20,2,Monday,293,43,10,October,4,Q4,2014,Oct
20141021,21,3,Tuesday,294,43,10,October,4,Q4,2014,Oct
20141022,22,4,Wednesday,295,43,10,October,4,Q4,2014,Oct
20141023,23,5,Thursday,296,43,10,October,4,Q4,2014,Oct
20141024,24,6,Friday,297,43,10,October,4,Q4,2014,Oct
20141025,25,7,Saturday,298,43,10,October,4,Q4,2014,Oct
20151018,18,1,Sunday,291,43,10,October,4,Q4,2015,Oct
20151019,19,2,Monday,292,43,10,October,4,Q4,2015,Oct
20151020,20,3,Tuesday,293,43,10,October,4,Q4,2015,Oct
20151021,21,4,Wednesday,294,43,10,October,4,Q4,2015,Oct
20151022,22,5,Thursday,295,43,10,October,4,Q4,2015,Oct
20151023,23,6,Friday,296,43,10,October,4,Q4,2015,Oct
20151024,24,7,Saturday,297,43,10,October,4,Q4,2015,Oct
20161016,16,1,Sunday,290,43,10,October,4,Q4,2016,Oct
20161017,17,2,Monday,291,43,10,October,4,Q4,2016,Oct
20161018,18,3,Tuesday,292,43,10,October,4,Q4,2016,Oct
20161019,19,4,Wednesday,293,43,10,October,4,Q4,2016,Oct
20161020,20,5,Thursday,294,43,10,October,4,Q4,2016,Oct
20161021,21,6,Friday,295,43,10,October,4,Q4,2016,Oct
20161022,22,7,Saturday,296,43,10,October,4,Q4,2016,Oct
20171022,22,1,Sunday,295,43,10,October,4,Q4,2017,Oct
20171023,23,2,Monday,296,43,10,October,4,Q4,2017,Oct
20171024,24,3,Tuesday,297,43,10,October,4,Q4,2017,Oct
20171025,25,4,Wednesday,298,43,10,October,4,Q4,2017,Oct
20171026,26,5,Thursday,299,43,10,October,4,Q4,2017,Oct
20171027,27,6,Friday,300,43,10,October,4,Q4,2017,Oct
20171028,28,7,Saturday,301,43,10,October,4,Q4,2017,Oct
20181021,21,1,Sunday,294,43,10,October,4,Q4,2018,Oct
20181022,22,2,Monday,295,43,10,October,4,Q4,2018,Oct
20181023,23,3,Tuesday,296,43,10,October,4,Q4,2018,Oct
20181024,24,4,Wednesday,297,43,10,October,4,Q4,2018,Oct
20181025,25,5,Thursday,298,43,10,October,4,Q4,2018,Oct
20181026,26,6,Friday,299,43,10,October,4,Q4,2018,Oct
20181027,27,7,Saturday,300,43,10,October,4,Q4,2018,Oct
20191020,20,1,Sunday,293,43,10,October,4,Q4,2019,Oct
20191021,21,2,Monday,294,43,10,October,4,Q4,2019,Oct
20191022,22,3,Tuesday,295,43,10,October,4,Q4,2019,Oct
20191023,23,4,Wednesday,296,43,10,October,4,Q4,2019,Oct
20191024,24,5,Thursday,297,43,10,October,4,Q4,2019,Oct
20191025,25,6,Friday,298,43,10,October,4,Q4,2019,Oct
20191026,26,7,Saturday,299,43,10,October,4,Q4,2019,Oct
20201018,18,1,Sunday,292,43,10,October,4,Q4,2020,Oct
20201019,19,2,Monday,293,43,10,October,4,Q4,2020,Oct
20201020,20,3,Tuesday,294,43,10,October,4,Q4,2020,Oct
20201021,21,4,Wednesday,295,43,10,October,4,Q4,2020,Oct
20201022,22,5,Thursday,296,43,10,October,4,Q4,2020,Oct
20201023,23,6,Friday,297,43,10,October,4,Q4,2020,Oct
20201024,24,7,Saturday,298,43,10,October,4,Q4,2020,Oct
20211017,17,1,Sunday,290,43,10,October,4,Q4,2021,Oct
20211018,18,2,Monday,291,43,10,October,4,Q4,2021,Oct
20211019,19,3,Tuesday,292,43,10,October,4,Q4,2021,Oct
20211020,20,4,Wednesday,293,43,10,October,4,Q4,2021,Oct
20211021,21,5,Thursday,294,43,10,October,4,Q4,2021,Oct
20211022,22,6,Friday,295,43,10,October,4,Q4,2021,Oct
20211023,23,7,Saturday,296,43,10,October,4,Q4,2021,Oct
20221016,16,1,Sunday,289,43,10,October,4,Q4,2022,Oct
20221017,17,2,Monday,290,43,10,October,4,Q4,2022,Oct
20221018,18,3,Tuesday,291,43,10,October,4,Q4,2022,Oct
20221019,19,4,Wednesday,292,43,10,October,4,Q4,2022,Oct
20221020,20,5,Thursday,293,43,10,October,4,Q4,2022,Oct
20221021,21,6,Friday,294,43,10,October,4,Q4,2022,Oct
20221022,22,7,Saturday,295,43,10,October,4,Q4,2022,Oct
20231022,22,1,Sunday,295,43,10,October,4,Q4,2023,Oct
20231023,23,2,Monday,296,43,10,October,4,Q4,2023,Oct
20231024,24,3,Tuesday,297,43,10,October,4,Q4,2023,Oct
20231025,25,4,Wednesday,298,43,10,October,4,Q4,2023,Oct
20231026,26,5,Thursday,299,43,10,October,4,Q4,2023,Oct
20231027,27,6,Friday,300,43,10,October,4,Q4,2023,Oct
20231028,28,7,Saturday,301,43,10,October,4,Q4,2023,Oct
20241020,20,1,Sunday,294,43,10,October,4,Q4,2024,Oct
20241021,21,2,Monday,295,43,10,October,4,Q4,2024,Oct
20241022,22,3,Tuesday,296,43,10,October,4,Q4,2024,Oct
20241023,23,4,Wednesday,297,43,10,October,4,Q4,2024,Oct
20241024,24,5,Thursday,298,43,10,October,4,Q4,2024,Oct
20241025,25,6,Friday,299,43,10,October,4,Q4,2024,Oct
20241026,26,7,Saturday,300,43,10,October,4,Q4,2024,Oct
20251019,19,1,Sunday,292,43,10,October,4,Q4,2025,Oct
20251020,20,2,Monday,293,43,10,October,4,Q4,2025,Oct
20251021,21,3,Tuesday,294,43,10,October,4,Q4,2025,Oct
20251022,22,4,Wednesday,295,43,10,October,4,Q4,2025,Oct
20251023,23,5,Thursday,296,43,10,October,4,Q4,2025,Oct
20251024,24,6,Friday,297,43,10,October,4,Q4,2025,Oct
20251025,25,7,Saturday,298,43,10,October,4,Q4,2025,Oct
20261018,18,1,Sunday,291,43,10,October,4,Q4,2026,Oct
20261019,19,2,Monday,292,43,10,October,4,Q4,2026,Oct
20261020,20,3,Tuesday,293,43,10,October,4,Q4,2026,Oct
20261021,21,4,Wednesday,294,43,10,October,4,Q4,2026,Oct
20261022,22,5,Thursday,295,43,10,October,4,Q4,2026,Oct
20261023,23,6,Friday,296,43,10,October,4,Q4,2026,Oct
20261024,24,7,Saturday,297,43,10,October,4,Q4,2026,Oct
20271017,17,1,Sunday,290,43,10,October,4,Q4,2027,Oct
20271018,18,2,Monday,291,43,10,October,4,Q4,2027,Oct
20271019,19,3,Tuesday,292,43,10,October,4,Q4,2027,Oct
20271020,20,4,Wednesday,293,43,10,October,4,Q4,2027,Oct
20271021,21,5,Thursday,294,43,10,October,4,Q4,2027,Oct
20271022,22,6,Friday,295,43,10,October,4,Q4,2027,Oct
20271023,23,7,Saturday,296,43,10,October,4,Q4,2027,Oct
20281015,15,1,Sunday,289,43,10,October,4,Q4,2028,Oct
20281016,16,2,Monday,290,43,10,October,4,Q4,2028,Oct
20281017,17,3,Tuesday,291,43,10,October,4,Q4,2028,Oct
20281018,18,4,Wednesday,292,43,10,October,4,Q4,2028,Oct
20281019,19,5,Thursday,293,43,10,October,4,Q4,2028,Oct
20281020,20,6,Friday,294,43,10,October,4,Q4,2028,Oct
20281021,21,7,Saturday,295,43,10,October,4,Q4,2028,Oct
20291021,21,1,Sunday,294,43,10,October,4,Q4,2029,Oct
20291022,22,2,Monday,295,43,10,October,4,Q4,2029,Oct
20291023,23,3,Tuesday,296,43,10,October,4,Q4,2029,Oct
20291024,24,4,Wednesday,297,43,10,October,4,Q4,2029,Oct
20291025,25,5,Thursday,298,43,10,October,4,Q4,2029,Oct
20291026,26,6,Friday,299,43,10,October,4,Q4,2029,Oct
20291027,27,7,Saturday,300,43,10,October,4,Q4,2029,Oct
20301020,20,1,Sunday,293,43,10,October,4,Q4,2030,Oct
20301021,21,2,Monday,294,43,10,October,4,Q4,2030,Oct
20301022,22,3,Tuesday,295,43,10,October,4,Q4,2030,Oct
20301023,23,4,Wednesday,296,43,10,October,4,Q4,2030,Oct
20301024,24,5,Thursday,297,43,10,October,4,Q4,2030,Oct
20301025,25,6,Friday,298,43,10,October,4,Q4,2030,Oct
20301026,26,7,Saturday,299,43,10,October,4,Q4,2030,Oct
20311019,19,1,Sunday,292,43,10,October,4,Q4,2031,Oct
20311020,20,2,Monday,293,43,10,October,4,Q4,2031,Oct
20311021,21,3,Tuesday,294,43,10,October,4,Q4,2031,Oct
20311022,22,4,Wednesday,295,43,10,October,4,Q4,2031,Oct
20311023,23,5,Thursday,296,43,10,October,4,Q4,2031,Oct
20311024,24,6,Friday,297,43,10,October,4,Q4,2031,Oct
20311025,25,7,Saturday,298,43,10,October,4,Q4,2031,Oct
20321017,17,1,Sunday,291,43,10,October,4,Q4,2032,Oct
20321018,18,2,Monday,292,43,10,October,4,Q4,2032,Oct
20321019,19,3,Tuesday,293,43,10,October,4,Q4,2032,Oct
20321020,20,4,Wednesday,294,43,10,October,4,Q4,2032,Oct
20321021,21,5,Thursday,295,43,10,October,4,Q4,2032,Oct
20321022,22,6,Friday,296,43,10,October,4,Q4,2032,Oct
20321023,23,7,Saturday,297,43,10,October,4,Q4,2032,Oct
20331016,16,1,Sunday,289,43,10,October,4,Q4,2033,Oct
20331017,17,2,Monday,290,43,10,October,4,Q4,2033,Oct
20331018,18,3,Tuesday,291,43,10,October,4,Q4,2033,Oct
20331019,19,4,Wednesday,292,43,10,October,4,Q4,2033,Oct
20331020,20,5,Thursday,293,43,10,October,4,Q4,2033,Oct
20331021,21,6,Friday,294,43,10,October,4,Q4,2033,Oct
20331022,22,7,Saturday,295,43,10,October,4,Q4,2033,Oct
20341022,22,1,Sunday,295,43,10,October,4,Q4,2034,Oct
20341023,23,2,Monday,296,43,10,October,4,Q4,2034,Oct
20341024,24,3,Tuesday,297,43,10,October,4,Q4,2034,Oct
20341025,25,4,Wednesday,298,43,10,October,4,Q4,2034,Oct
20341026,26,5,Thursday,299,43,10,October,4,Q4,2034,Oct
20341027,27,6,Friday,300,43,10,October,4,Q4,2034,Oct
20341028,28,7,Saturday,301,43,10,October,4,Q4,2034,Oct
20351021,21,1,Sunday,294,43,10,October,4,Q4,2035,Oct
20351022,22,2,Monday,295,43,10,October,4,Q4,2035,Oct
20351023,23,3,Tuesday,296,43,10,October,4,Q4,2035,Oct
20351024,24,4,Wednesday,297,43,10,October,4,Q4,2035,Oct
20351025,25,5,Thursday,298,43,10,October,4,Q4,2035,Oct
20351026,26,6,Friday,299,43,10,October,4,Q4,2035,Oct
20351027,27,7,Saturday,300,43,10,October,4,Q4,2035,Oct
20361019,19,1,Sunday,293,43,10,October,4,Q4,2036,Oct
20361020,20,2,Monday,294,43,10,October,4,Q4,2036,Oct
20361021,21,3,Tuesday,295,43,10,October,4,Q4,2036,Oct
20361022,22,4,Wednesday,296,43,10,October,4,Q4,2036,Oct
20361023,23,5,Thursday,297,43,10,October,4,Q4,2036,Oct
20361024,24,6,Friday,298,43,10,October,4,Q4,2036,Oct
20361025,25,7,Saturday,299,43,10,October,4,Q4,2036,Oct
20371018,18,1,Sunday,291,43,10,October,4,Q4,2037,Oct
20371019,19,2,Monday,292,43,10,October,4,Q4,2037,Oct
20371020,20,3,Tuesday,293,43,10,October,4,Q4,2037,Oct
20371021,21,4,Wednesday,294,43,10,October,4,Q4,2037,Oct
20371022,22,5,Thursday,295,43,10,October,4,Q4,2037,Oct
20371023,23,6,Friday,296,43,10,October,4,Q4,2037,Oct
20371024,24,7,Saturday,297,43,10,October,4,Q4,2037,Oct
20381017,17,1,Sunday,290,43,10,October,4,Q4,2038,Oct
20381018,18,2,Monday,291,43,10,October,4,Q4,2038,Oct
20381019,19,3,Tuesday,292,43,10,October,4,Q4,2038,Oct
20381020,20,4,Wednesday,293,43,10,October,4,Q4,2038,Oct
20381021,21,5,Thursday,294,43,10,October,4,Q4,2038,Oct
20381022,22,6,Friday,295,43,10,October,4,Q4,2038,Oct
20381023,23,7,Saturday,296,43,10,October,4,Q4,2038,Oct
20391016,16,1,Sunday,289,43,10,October,4,Q4,2039,Oct
20391017,17,2,Monday,290,43,10,October,4,Q4,2039,Oct
20391018,18,3,Tuesday,291,43,10,October,4,Q4,2039,Oct
20391019,19,4,Wednesday,292,43,10,October,4,Q4,2039,Oct
20391020,20,5,Thursday,293,43,10,October,4,Q4,2039,Oct
20391021,21,6,Friday,294,43,10,October,4,Q4,2039,Oct
20391022,22,7,Saturday,295,43,10,October,4,Q4,2039,Oct
20401021,21,1,Sunday,295,43,10,October,4,Q4,2040,Oct
20401022,22,2,Monday,296,43,10,October,4,Q4,2040,Oct
20401023,23,3,Tuesday,297,43,10,October,4,Q4,2040,Oct
20401024,24,4,Wednesday,298,43,10,October,4,Q4,2040,Oct
20401025,25,5,Thursday,299,43,10,October,4,Q4,2040,Oct
20401026,26,6,Friday,300,43,10,October,4,Q4,2040,Oct
20401027,27,7,Saturday,301,43,10,October,4,Q4,2040,Oct
20411020,20,1,Sunday,293,43,10,October,4,Q4,2041,Oct
20411021,21,2,Monday,294,43,10,October,4,Q4,2041,Oct
20411022,22,3,Tuesday,295,43,10,October,4,Q4,2041,Oct
20411023,23,4,Wednesday,296,43,10,October,4,Q4,2041,Oct
20411024,24,5,Thursday,297,43,10,October,4,Q4,2041,Oct
20411025,25,6,Friday,298,43,10,October,4,Q4,2041,Oct
20411026,26,7,Saturday,299,43,10,October,4,Q4,2041,Oct
20421019,19,1,Sunday,292,43,10,October,4,Q4,2042,Oct
20421020,20,2,Monday,293,43,10,October,4,Q4,2042,Oct
20421021,21,3,Tuesday,294,43,10,October,4,Q4,2042,Oct
20421022,22,4,Wednesday,295,43,10,October,4,Q4,2042,Oct
20421023,23,5,Thursday,296,43,10,October,4,Q4,2042,Oct
20421024,24,6,Friday,297,43,10,October,4,Q4,2042,Oct
20421025,25,7,Saturday,298,43,10,October,4,Q4,2042,Oct
20431018,18,1,Sunday,291,43,10,October,4,Q4,2043,Oct
20431019,19,2,Monday,292,43,10,October,4,Q4,2043,Oct
20431020,20,3,Tuesday,293,43,10,October,4,Q4,2043,Oct
20431021,21,4,Wednesday,294,43,10,October,4,Q4,2043,Oct
20431022,22,5,Thursday,295,43,10,October,4,Q4,2043,Oct
20431023,23,6,Friday,296,43,10,October,4,Q4,2043,Oct
20431024,24,7,Saturday,297,43,10,October,4,Q4,2043,Oct
20441016,16,1,Sunday,290,43,10,October,4,Q4,2044,Oct
20441017,17,2,Monday,291,43,10,October,4,Q4,2044,Oct
20441018,18,3,Tuesday,292,43,10,October,4,Q4,2044,Oct
20441019,19,4,Wednesday,293,43,10,October,4,Q4,2044,Oct
20441020,20,5,Thursday,294,43,10,October,4,Q4,2044,Oct
20441021,21,6,Friday,295,43,10,October,4,Q4,2044,Oct
20441022,22,7,Saturday,296,43,10,October,4,Q4,2044,Oct
20451022,22,1,Sunday,295,43,10,October,4,Q4,2045,Oct
20451023,23,2,Monday,296,43,10,October,4,Q4,2045,Oct
20451024,24,3,Tuesday,297,43,10,October,4,Q4,2045,Oct
20451025,25,4,Wednesday,298,43,10,October,4,Q4,2045,Oct
20451026,26,5,Thursday,299,43,10,October,4,Q4,2045,Oct
20451027,27,6,Friday,300,43,10,October,4,Q4,2045,Oct
20451028,28,7,Saturday,301,43,10,October,4,Q4,2045,Oct
20461021,21,1,Sunday,294,43,10,October,4,Q4,2046,Oct
20461022,22,2,Monday,295,43,10,October,4,Q4,2046,Oct
20461023,23,3,Tuesday,296,43,10,October,4,Q4,2046,Oct
20461024,24,4,Wednesday,297,43,10,October,4,Q4,2046,Oct
20461025,25,5,Thursday,298,43,10,October,4,Q4,2046,Oct
20461026,26,6,Friday,299,43,10,October,4,Q4,2046,Oct
20461027,27,7,Saturday,300,43,10,October,4,Q4,2046,Oct
20471020,20,1,Sunday,293,43,10,October,4,Q4,2047,Oct
20471021,21,2,Monday,294,43,10,October,4,Q4,2047,Oct
20471022,22,3,Tuesday,295,43,10,October,4,Q4,2047,Oct
20471023,23,4,Wednesday,296,43,10,October,4,Q4,2047,Oct
20471024,24,5,Thursday,297,43,10,October,4,Q4,2047,Oct
20471025,25,6,Friday,298,43,10,October,4,Q4,2047,Oct
20471026,26,7,Saturday,299,43,10,October,4,Q4,2047,Oct
20481018,18,1,Sunday,292,43,10,October,4,Q4,2048,Oct
20481019,19,2,Monday,293,43,10,October,4,Q4,2048,Oct
20481020,20,3,Tuesday,294,43,10,October,4,Q4,2048,Oct
20481021,21,4,Wednesday,295,43,10,October,4,Q4,2048,Oct
20481022,22,5,Thursday,296,43,10,October,4,Q4,2048,Oct
20481023,23,6,Friday,297,43,10,October,4,Q4,2048,Oct
20481024,24,7,Saturday,298,43,10,October,4,Q4,2048,Oct
20491017,17,1,Sunday,290,43,10,October,4,Q4,2049,Oct
20491018,18,2,Monday,291,43,10,October,4,Q4,2049,Oct
20491019,19,3,Tuesday,292,43,10,October,4,Q4,2049,Oct
20491020,20,4,Wednesday,293,43,10,October,4,Q4,2049,Oct
20491021,21,5,Thursday,294,43,10,October,4,Q4,2049,Oct
20491022,22,6,Friday,295,43,10,October,4,Q4,2049,Oct
20491023,23,7,Saturday,296,43,10,October,4,Q4,2049,Oct
20061029,29,1,Sunday,302,44,10,October,4,Q4,2006,Oct
20061030,30,2,Monday,303,44,10,October,4,Q4,2006,Oct
20061031,31,3,Tuesday,304,44,10,October,4,Q4,2006,Oct
20071028,28,1,Sunday,301,44,10,October,4,Q4,2007,Oct
20071029,29,2,Monday,302,44,10,October,4,Q4,2007,Oct
20071030,30,3,Tuesday,303,44,10,October,4,Q4,2007,Oct
20071031,31,4,Wednesday,304,44,10,October,4,Q4,2007,Oct
20081026,26,1,Sunday,300,44,10,October,4,Q4,2008,Oct
20081027,27,2,Monday,301,44,10,October,4,Q4,2008,Oct
20081028,28,3,Tuesday,302,44,10,October,4,Q4,2008,Oct
20081029,29,4,Wednesday,303,44,10,October,4,Q4,2008,Oct
20081030,30,5,Thursday,304,44,10,October,4,Q4,2008,Oct
20081031,31,6,Friday,305,44,10,October,4,Q4,2008,Oct
20091025,25,1,Sunday,298,44,10,October,4,Q4,2009,Oct
20091026,26,2,Monday,299,44,10,October,4,Q4,2009,Oct
20091027,27,3,Tuesday,300,44,10,October,4,Q4,2009,Oct
20091028,28,4,Wednesday,301,44,10,October,4,Q4,2009,Oct
20091029,29,5,Thursday,302,44,10,October,4,Q4,2009,Oct
20091030,30,6,Friday,303,44,10,October,4,Q4,2009,Oct
20091031,31,7,Saturday,304,44,10,October,4,Q4,2009,Oct
20101024,24,1,Sunday,297,44,10,October,4,Q4,2010,Oct
20101025,25,2,Monday,298,44,10,October,4,Q4,2010,Oct
20101026,26,3,Tuesday,299,44,10,October,4,Q4,2010,Oct
20101027,27,4,Wednesday,300,44,10,October,4,Q4,2010,Oct
20101028,28,5,Thursday,301,44,10,October,4,Q4,2010,Oct
20101029,29,6,Friday,302,44,10,October,4,Q4,2010,Oct
20101030,30,7,Saturday,303,44,10,October,4,Q4,2010,Oct
20111023,23,1,Sunday,296,44,10,October,4,Q4,2011,Oct
20111024,24,2,Monday,297,44,10,October,4,Q4,2011,Oct
20111025,25,3,Tuesday,298,44,10,October,4,Q4,2011,Oct
20111026,26,4,Wednesday,299,44,10,October,4,Q4,2011,Oct
20111027,27,5,Thursday,300,44,10,October,4,Q4,2011,Oct
20111028,28,6,Friday,301,44,10,October,4,Q4,2011,Oct
20111029,29,7,Saturday,302,44,10,October,4,Q4,2011,Oct
20121028,28,1,Sunday,302,44,10,October,4,Q4,2012,Oct
20121029,29,2,Monday,303,44,10,October,4,Q4,2012,Oct
20121030,30,3,Tuesday,304,44,10,October,4,Q4,2012,Oct
20121031,31,4,Wednesday,305,44,10,October,4,Q4,2012,Oct
20131027,27,1,Sunday,300,44,10,October,4,Q4,2013,Oct
20131028,28,2,Monday,301,44,10,October,4,Q4,2013,Oct
20131029,29,3,Tuesday,302,44,10,October,4,Q4,2013,Oct
20131030,30,4,Wednesday,303,44,10,October,4,Q4,2013,Oct
20131031,31,5,Thursday,304,44,10,October,4,Q4,2013,Oct
20141026,26,1,Sunday,299,44,10,October,4,Q4,2014,Oct
20141027,27,2,Monday,300,44,10,October,4,Q4,2014,Oct
20141028,28,3,Tuesday,301,44,10,October,4,Q4,2014,Oct
20141029,29,4,Wednesday,302,44,10,October,4,Q4,2014,Oct
20141030,30,5,Thursday,303,44,10,October,4,Q4,2014,Oct
20141031,31,6,Friday,304,44,10,October,4,Q4,2014,Oct
20151025,25,1,Sunday,298,44,10,October,4,Q4,2015,Oct
20151026,26,2,Monday,299,44,10,October,4,Q4,2015,Oct
20151027,27,3,Tuesday,300,44,10,October,4,Q4,2015,Oct
20151028,28,4,Wednesday,301,44,10,October,4,Q4,2015,Oct
20151029,29,5,Thursday,302,44,10,October,4,Q4,2015,Oct
20151030,30,6,Friday,303,44,10,October,4,Q4,2015,Oct
20151031,31,7,Saturday,304,44,10,October,4,Q4,2015,Oct
20161023,23,1,Sunday,297,44,10,October,4,Q4,2016,Oct
20161024,24,2,Monday,298,44,10,October,4,Q4,2016,Oct
20161025,25,3,Tuesday,299,44,10,October,4,Q4,2016,Oct
20161026,26,4,Wednesday,300,44,10,October,4,Q4,2016,Oct
20161027,27,5,Thursday,301,44,10,October,4,Q4,2016,Oct
20161028,28,6,Friday,302,44,10,October,4,Q4,2016,Oct
20161029,29,7,Saturday,303,44,10,October,4,Q4,2016,Oct
20171029,29,1,Sunday,302,44,10,October,4,Q4,2017,Oct
20171030,30,2,Monday,303,44,10,October,4,Q4,2017,Oct
20171031,31,3,Tuesday,304,44,10,October,4,Q4,2017,Oct
20181028,28,1,Sunday,301,44,10,October,4,Q4,2018,Oct
20181029,29,2,Monday,302,44,10,October,4,Q4,2018,Oct
20181030,30,3,Tuesday,303,44,10,October,4,Q4,2018,Oct
20181031,31,4,Wednesday,304,44,10,October,4,Q4,2018,Oct
20191027,27,1,Sunday,300,44,10,October,4,Q4,2019,Oct
20191028,28,2,Monday,301,44,10,October,4,Q4,2019,Oct
20191029,29,3,Tuesday,302,44,10,October,4,Q4,2019,Oct
20191030,30,4,Wednesday,303,44,10,October,4,Q4,2019,Oct
20191031,31,5,Thursday,304,44,10,October,4,Q4,2019,Oct
20201025,25,1,Sunday,299,44,10,October,4,Q4,2020,Oct
20201026,26,2,Monday,300,44,10,October,4,Q4,2020,Oct
20201027,27,3,Tuesday,301,44,10,October,4,Q4,2020,Oct
20201028,28,4,Wednesday,302,44,10,October,4,Q4,2020,Oct
